slot_key,venue_id,venue_name,field_id,field_name,date,time_slot,price,status
4411_11013_07:00,4411,Deuce Arena,11013,Padel Court A,2026-09-23,07:00 - 08:00,70000,Available
4411_11617_07:00,4411,Deuce Arena,11617,Padel Court B,2026-09-23,07:00 - 08:00,70000,Available
4411_11618_07:00,4411,Deuce Arena,11618,Padel Court C,2026-09-23,07:00 - 08:00,70000,Available
4411_11621_07:00,4411,Deuce Arena,11621,Doubles Court 1,2026-09-23,07:00 - 08:00,200000,Available
4411_11622_07:00,4411,Deuce Arena,11622,Doubles Court 2,2026-09-23,07:00 - 08:00,200000,Available
4411_11619_07:00,4411,Deuce Arena,11619,Singles Court 1,2026-09-23,07:00 - 08:00,150000,Available
4411_11620_07:00,4411,Deuce Arena,11620,Singles Court 2,2026-09-23,07:00 - 08:00,150000,Available
2422_5202_06:00,2422,Nordic Courts,5202,Tennis 1,2026-09-23,06:00 - 07:00,185000,Booked
2422_5202_07:00,2422,Nordic Courts,5202,Tennis 1,2026-09-23,07:00 - 08:00,185000,Booked
2422_7140_06:00,2422,Nordic Courts,7140,Tennis 2,2026-09-23,06:00 - 07:00,185000,Available
2422_7140_07:00,2422,Nordic Courts,7140,Tennis 2,2026-09-23,07:00 - 08:00,185000,Available
2422_5205_06:00,2422,Nordic Courts,5205,Padel A,2026-09-23,06:00 - 07:00,99000,Available
2422_5205_07:00,2422,Nordic Courts,5205,Padel A,2026-09-23,07:00 - 08:00,99000,Booked
2422_7149_06:00,2422,Nordic Courts,7149,Padel B,2026-09-23,06:00 - 07:00,99000,Available
2422_7149_07:00,2422,Nordic Courts,7149,Padel B,2026-09-23,07:00 - 08:00,99000,Available
2422_7150_06:00,2422,Nordic Courts,7150,Padel C,2026-09-23,06:00 - 07:00,99000,Available
2422_7150_07:00,2422,Nordic Courts,7150,Padel C,2026-09-23,07:00 - 08:00,99000,Available
2422_7151_06:00,2422,Nordic Courts,7151,Padel D,2026-09-23,06:00 - 07:00,99000,Available
2422_7151_07:00,2422,Nordic Courts,7151,Padel D,2026-09-23,07:00 - 08:00,99000,Available
2110_4356_06:00,2110,Hobi Padel Meruya,4356,Court 1,2026-09-23,06:00 - 07:00,98000,Available
2110_4356_07:00,2110,Hobi Padel Meruya,4356,Court 1,2026-09-23,07:00 - 08:00,118000,Available
2110_6157_06:00,2110,Hobi Padel Meruya,6157,Court 2,2026-09-23,06:00 - 07:00,98000,Available
2110_6157_07:00,2110,Hobi Padel Meruya,6157,Court 2,2026-09-23,07:00 - 08:00,118000,Available
2110_6158_06:00,2110,Hobi Padel Meruya,6158,Court 3,2026-09-23,06:00 - 07:00,98000,Available
2110_6158_07:00,2110,Hobi Padel Meruya,6158,Court 3,2026-09-23,07:00 - 08:00,118000,Booked
2110_6159_06:00,2110,Hobi Padel Meruya,6159,Court 4,2026-09-23,06:00 - 07:00,98000,Available
2110_6159_07:00,2110,Hobi Padel Meruya,6159,Court 4,2026-09-23,07:00 - 08:00,118000,Available
2415_5095_06:00,2415,Padelin,5095,Court 1,2026-09-23,06:00 - 07:00,70000,Available
2415_5095_07:00,2415,Padelin,5095,Court 1,2026-09-23,07:00 - 08:00,70000,Available
2415_7551_06:00,2415,Padelin,7551,Court 2,2026-09-23,06:00 - 07:00,70000,Available
2415_7551_07:00,2415,Padelin,7551,Court 2,2026-09-23,07:00 - 08:00,70000,Booked
2415_7552_06:00,2415,Padelin,7552,Court 3,2026-09-23,06:00 - 07:00,70000,Booked
2415_7552_07:00,2415,Padelin,7552,Court 3,2026-09-23,07:00 - 08:00,70000,Booked
1113_2242_07:00,1113,Sunday Padel - Meruya,2242,Court 1,2026-09-23,07:00 - 08:00,99000,Available
1113_2246_07:00,1113,Sunday Padel - Meruya,2246,Court 2,2026-09-23,07:00 - 08:00,99000,Available
1113_2247_07:00,1113,Sunday Padel - Meruya,2247,Court 3,2026-09-23,07:00 - 08:00,99000,Available
1113_2248_07:00,1113,Sunday Padel - Meruya,2248,Court 4,2026-09-23,07:00 - 08:00,99000,Booked
1113_2249_07:00,1113,Sunday Padel - Meruya,2249,Court 5,2026-09-23,07:00 - 08:00,99000,Available
3308_8017_06:00,3308,Angke Padel,8017,Court A,2026-09-23,06:00 - 07:00,75000,Available
3308_8017_07:00,3308,Angke Padel,8017,Court A,2026-09-23,07:00 - 08:00,75000,Available
3308_8333_06:00,3308,Angke Padel,8333,Court B,2026-09-23,06:00 - 07:00,75000,Available
3308_8333_07:00,3308,Angke Padel,8333,Court B,2026-09-23,07:00 - 08:00,75000,Available
3308_8334_06:00,3308,Angke Padel,8334,Court C,2026-09-23,06:00 - 07:00,75000,Available
3308_8334_07:00,3308,Angke Padel,8334,Court C,2026-09-23,07:00 - 08:00,75000,Available
3308_8335_06:00,3308,Angke Padel,8335,Court D,2026-09-23,06:00 - 07:00,75000,Available
3308_8335_07:00,3308,Angke Padel,8335,Court D,2026-09-23,07:00 - 08:00,75000,Available
3308_8336_06:00,3308,Angke Padel,8336,Court E,2026-09-23,06:00 - 07:00,75000,Available
3308_8336_07:00,3308,Angke Padel,8336,Court E,2026-09-23,07:00 - 08:00,75000,Available
3308_8337_06:00,3308,Angke Padel,8337,Court F,2026-09-23,06:00 - 07:00,75000,Available
3308_8337_07:00,3308,Angke Padel,8337,Court F,2026-09-23,07:00 - 08:00,75000,Available
3358_8176_06:00,3358,Kaia Padel Reserve,8176,Court A (Green),2026-09-23,06:00 - 07:00,125000,Available
3358_8176_07:00,3358,Kaia Padel Reserve,8176,Court A (Green),2026-09-23,07:00 - 08:00,125000,Available
3358_8193_06:00,3358,Kaia Padel Reserve,8193,Court B (Terracotta),2026-09-23,06:00 - 07:00,125000,Available
3358_8193_07:00,3358,Kaia Padel Reserve,8193,Court B (Terracotta),2026-09-23,07:00 - 08:00,125000,Available
3358_8194_06:00,3358,Kaia Padel Reserve,8194,Court C (Green),2026-09-23,06:00 - 07:00,125000,Available
3358_8194_07:00,3358,Kaia Padel Reserve,8194,Court C (Green),2026-09-23,07:00 - 08:00,125000,Available
3358_8195_06:00,3358,Kaia Padel Reserve,8195,Court D (Terracotta),2026-09-23,06:00 - 07:00,125000,Available
3358_8195_07:00,3358,Kaia Padel Reserve,8195,Court D (Terracotta),2026-09-23,07:00 - 08:00,125000,Available
3358_8196_06:00,3358,Kaia Padel Reserve,8196,Court E (Green),2026-09-23,06:00 - 07:00,125000,Available
3358_8196_07:00,3358,Kaia Padel Reserve,8196,Court E (Green),2026-09-23,07:00 - 08:00,125000,Available
4053_10011_07:00,4053,Nice Padel,10011,Court 1,2026-09-23,07:00 - 08:00,99000,Available
4053_10012_07:00,4053,Nice Padel,10012,Court 2,2026-09-23,07:00 - 08:00,99000,Available
4244_10884_06:00,4244,Mono House,10884,Court 1,2026-09-23,06:00 - 07:00,125000,Available
4244_10884_07:00,4244,Mono House,10884,Court 1,2026-09-23,07:00 - 08:00,125000,Available
4244_10885_06:00,4244,Mono House,10885,Court 2,2026-09-23,06:00 - 07:00,125000,Booked
4244_10885_07:00,4244,Mono House,10885,Court 2,2026-09-23,07:00 - 08:00,125000,Available
2958_6927_06:00,2958,Go 2 Padel,6927,Court 1 (Blue),2026-09-23,06:00 - 07:00,60000,Available
2958_6927_07:00,2958,Go 2 Padel,6927,Court 1 (Blue),2026-09-23,07:00 - 08:00,60000,Available
2958_7798_06:00,2958,Go 2 Padel,7798,Court 2 (Pink),2026-09-23,06:00 - 07:00,60000,Available
2958_7798_07:00,2958,Go 2 Padel,7798,Court 2 (Pink),2026-09-23,07:00 - 08:00,60000,Available
2906_6677_06:00,2906,Padel Quarter,6677,Elite Court,2026-09-23,06:00 - 07:00,100000,Available
2906_6677_07:00,2906,Padel Quarter,6677,Elite Court,2026-09-23,07:00 - 08:00,100000,Booked
2906_6678_06:00,2906,Padel Quarter,6678,Court 1,2026-09-23,06:00 - 07:00,90000,Available
2906_6678_07:00,2906,Padel Quarter,6678,Court 1,2026-09-23,07:00 - 08:00,90000,Booked
2906_6679_06:00,2906,Padel Quarter,6679,Court 2,2026-09-23,06:00 - 07:00,90000,Available
2906_6679_07:00,2906,Padel Quarter,6679,Court 2,2026-09-23,07:00 - 08:00,90000,Available
2906_6680_06:00,2906,Padel Quarter,6680,Court 3,2026-09-23,06:00 - 07:00,90000,Available
2906_6680_07:00,2906,Padel Quarter,6680,Court 3,2026-09-23,07:00 - 08:00,90000,Booked
3232_8048_06:00,3232,Powerhouse Padel AZURE Taman Surya,8048,Court A,2026-09-23,06:00 - 07:00,75000,Available
3232_8048_07:00,3232,Powerhouse Padel AZURE Taman Surya,8048,Court A,2026-09-23,07:00 - 08:00,75000,Available
3232_8132_06:00,3232,Powerhouse Padel AZURE Taman Surya,8132,Court B,2026-09-23,06:00 - 07:00,75000,Available
3232_8132_07:00,3232,Powerhouse Padel AZURE Taman Surya,8132,Court B,2026-09-23,07:00 - 08:00,75000,Available
3232_8133_06:00,3232,Powerhouse Padel AZURE Taman Surya,8133,Court C,2026-09-23,06:00 - 07:00,75000,Available
3232_8133_07:00,3232,Powerhouse Padel AZURE Taman Surya,8133,Court C,2026-09-23,07:00 - 08:00,75000,Available
3232_8134_06:00,3232,Powerhouse Padel AZURE Taman Surya,8134,Court D,2026-09-23,06:00 - 07:00,75000,Available
3232_8134_07:00,3232,Powerhouse Padel AZURE Taman Surya,8134,Court D,2026-09-23,07:00 - 08:00,75000,Available
2317_4859_06:00,2317,CPH Citra Padel House,4859,Court 1,2026-09-23,06:00 - 07:00,75000,Available
2317_4859_07:00,2317,CPH Citra Padel House,4859,Court 1,2026-09-23,07:00 - 08:00,75000,Available
2317_4860_06:00,2317,CPH Citra Padel House,4860,Court 2,2026-09-23,06:00 - 07:00,75000,Available
2317_4860_07:00,2317,CPH Citra Padel House,4860,Court 2,2026-09-23,07:00 - 08:00,75000,Available
2317_4861_06:00,2317,CPH Citra Padel House,4861,Court 3,2026-09-23,06:00 - 07:00,75000,Available
2317_4861_07:00,2317,CPH Citra Padel House,4861,Court 3,2026-09-23,07:00 - 08:00,75000,Available
4333_11147_06:00,4333,Seven Stars Arena,11147,Court A,2026-09-23,06:00 - 07:00,125000,Available
4333_11147_07:00,4333,Seven Stars Arena,11147,Court A,2026-09-23,07:00 - 08:00,125000,Available
4333_11148_06:00,4333,Seven Stars Arena,11148,Court B,2026-09-23,06:00 - 07:00,125000,Available
4333_11148_07:00,4333,Seven Stars Arena,11148,Court B,2026-09-23,07:00 - 08:00,125000,Available
4333_11149_06:00,4333,Seven Stars Arena,11149,Court C,2026-09-23,06:00 - 07:00,125000,Available
4333_11149_07:00,4333,Seven Stars Arena,11149,Court C,2026-09-23,07:00 - 08:00,125000,Available
4333_11150_06:00,4333,Seven Stars Arena,11150,Court D,2026-09-23,06:00 - 07:00,125000,Available
4333_11150_07:00,4333,Seven Stars Arena,11150,Court D,2026-09-23,07:00 - 08:00,125000,Available
3416_8364_06:00,3416,Cosmo Padel,8364,Court 1,2026-09-23,06:00 - 07:00,100000,Available
3416_8364_07:00,3416,Cosmo Padel,8364,Court 1,2026-09-23,07:00 - 08:00,150000,Available
3416_8865_06:00,3416,Cosmo Padel,8865,Court 2,2026-09-23,06:00 - 07:00,100000,Available
3416_8865_07:00,3416,Cosmo Padel,8865,Court 2,2026-09-23,07:00 - 08:00,150000,Available
1368_2569_06:00,1368,Vlocity Arena,2569,Tennis 1,2026-09-23,06:00 - 07:00,275000,Available
1368_2569_07:00,1368,Vlocity Arena,2569,Tennis 1,2026-09-23,07:00 - 08:00,275000,Available
1368_2593_06:00,1368,Vlocity Arena,2593,Tennis 2,2026-09-23,06:00 - 07:00,275000,Available
1368_2593_07:00,1368,Vlocity Arena,2593,Tennis 2,2026-09-23,07:00 - 08:00,275000,Available
1368_2596_06:00,1368,Vlocity Arena,2596,Padel Grandstand,2026-09-23,06:00 - 07:00,137500,Booked
1368_2596_07:00,1368,Vlocity Arena,2596,Padel Grandstand,2026-09-23,07:00 - 08:00,137500,Booked
1368_2597_06:00,1368,Vlocity Arena,2597,Padel 1,2026-09-23,06:00 - 07:00,137500,Available
1368_2597_07:00,1368,Vlocity Arena,2597,Padel 1,2026-09-23,07:00 - 08:00,137500,Available
1368_2598_06:00,1368,Vlocity Arena,2598,Padel 2,2026-09-23,06:00 - 07:00,137500,Available
1368_2598_07:00,1368,Vlocity Arena,2598,Padel 2,2026-09-23,07:00 - 08:00,137500,Available
1368_2599_06:00,1368,Vlocity Arena,2599,Padel 3,2026-09-23,06:00 - 07:00,137500,Available
1368_2599_07:00,1368,Vlocity Arena,2599,Padel 3,2026-09-23,07:00 - 08:00,137500,Available
1368_2600_06:00,1368,Vlocity Arena,2600,Padel 4,2026-09-23,06:00 - 07:00,137500,Available
1368_2600_07:00,1368,Vlocity Arena,2600,Padel 4,2026-09-23,07:00 - 08:00,137500,Available
1368_2601_06:00,1368,Vlocity Arena,2601,Padel 5,2026-09-23,06:00 - 07:00,137500,Available
1368_2601_07:00,1368,Vlocity Arena,2601,Padel 5,2026-09-23,07:00 - 08:00,137500,Available
1368_2595_06:00,1368,Vlocity Arena,2595,Badminton 1,2026-09-23,06:00 - 07:00,78000,Available
1368_2595_07:00,1368,Vlocity Arena,2595,Badminton 1,2026-09-23,07:00 - 08:00,78000,Booked
1368_2594_06:00,1368,Vlocity Arena,2594,Badminton 2,2026-09-23,06:00 - 07:00,78000,Available
1368_2594_07:00,1368,Vlocity Arena,2594,Badminton 2,2026-09-23,07:00 - 08:00,78000,Available
1628_9721_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),9721,Court 1,2026-09-23,06:00 - 07:00,249000,Available
1628_9721_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),9721,Court 1,2026-09-23,07:00 - 08:00,249000,Available
1628_9722_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),9722,Court 2,2026-09-23,06:00 - 07:00,249000,Available
1628_9722_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),9722,Court 2,2026-09-23,07:00 - 08:00,249000,Available
1628_9723_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),9723,Court 3,2026-09-23,06:00 - 07:00,249000,Available
1628_9723_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),9723,Court 3,2026-09-23,07:00 - 08:00,249000,Available
1628_10523_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),10523,Mahjong 1,2026-09-23,06:00 - 07:00,200000,Available
1628_10523_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),10523,Mahjong 1,2026-09-23,07:00 - 08:00,200000,Available
1628_10524_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),10524,Mahjong 2,2026-09-23,06:00 - 07:00,200000,Available
1628_10524_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),10524,Mahjong 2,2026-09-23,07:00 - 08:00,200000,Available
1628_10525_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),10525,Mahjong 3,2026-09-23,06:00 - 07:00,200000,Available
1628_10525_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),10525,Mahjong 3,2026-09-23,07:00 - 08:00,200000,Available
1628_10526_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),10526,Mahjong 4,2026-09-23,06:00 - 07:00,200000,Available
1628_10526_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),10526,Mahjong 4,2026-09-23,07:00 - 08:00,200000,Available
1628_3306_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),3306,Love,2026-09-23,06:00 - 07:00,275000,Available
1628_3306_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),3306,Love,2026-09-23,07:00 - 08:00,275000,Available
1628_3308_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),3308,Hope,2026-09-23,06:00 - 07:00,275000,Available
1628_3308_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),3308,Hope,2026-09-23,07:00 - 08:00,275000,Available
1628_3307_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),3307,Faith,2026-09-23,06:00 - 07:00,275000,Available
1628_3307_07:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),3307,Faith,2026-09-23,07:00 - 08:00,275000,Booked
1628_12588_06:00,1628,Anwa Racquet Privé (ex Anwa Tennis Club),12588,Mini Soccer,2026-09-23,06:00 - 08:00,1200000,Booked
3064_7631_06:00,3064,Country Club | Padel & Lounge,7631,Court 1,2026-09-23,06:00 - 07:00,200000,Available
3064_7631_07:00,3064,Country Club | Padel & Lounge,7631,Court 1,2026-09-23,07:00 - 08:00,200000,Available
3064_7706_06:00,3064,Country Club | Padel & Lounge,7706,Court 2,2026-09-23,06:00 - 07:00,200000,Available
3064_7706_07:00,3064,Country Club | Padel & Lounge,7706,Court 2,2026-09-23,07:00 - 08:00,200000,Available
1922_4080_06:00,1922,Kobana Padel,4080,Court 1,2026-09-23,06:00 - 07:00,200000,Available
1922_4080_07:00,1922,Kobana Padel,4080,Court 1,2026-09-23,07:00 - 08:00,200000,Available
1922_4272_06:00,1922,Kobana Padel,4272,Court 2,2026-09-23,06:00 - 07:00,200000,Available
1922_4272_07:00,1922,Kobana Padel,4272,Court 2,2026-09-23,07:00 - 08:00,200000,Available
1922_4273_06:00,1922,Kobana Padel,4273,Court 3,2026-09-23,06:00 - 07:00,200000,Available
1922_4273_07:00,1922,Kobana Padel,4273,Court 3,2026-09-23,07:00 - 08:00,200000,Available
1300_2682_06:00,1300,The Citadel,2682,Court 1 - Purple,2026-09-23,06:00 - 07:00,195000,Available
1300_2682_07:00,1300,The Citadel,2682,Court 1 - Purple,2026-09-23,07:00 - 08:00,195000,Available
1300_7171_06:00,1300,The Citadel,7171,Court 2,2026-09-23,06:00 - 07:00,195000,Available
1300_7171_07:00,1300,The Citadel,7171,Court 2,2026-09-23,07:00 - 08:00,195000,Available
1300_7172_06:00,1300,The Citadel,7172,Court 3,2026-09-23,06:00 - 07:00,195000,Available
1300_7172_07:00,1300,The Citadel,7172,Court 3,2026-09-23,07:00 - 08:00,195000,Available
1300_7173_06:00,1300,The Citadel,7173,Court 4,2026-09-23,06:00 - 07:00,195000,Available
1300_7173_07:00,1300,The Citadel,7173,Court 4,2026-09-23,07:00 - 08:00,195000,Available
1300_11427_06:00,1300,The Citadel,11427,Court A,2026-09-23,06:00 - 07:00,275000,Available
1300_11427_07:00,1300,The Citadel,11427,Court A,2026-09-23,07:00 - 08:00,275000,Booked
1300_11428_06:00,1300,The Citadel,11428,Court B,2026-09-23,06:00 - 07:00,275000,Available
1300_11428_07:00,1300,The Citadel,11428,Court B,2026-09-23,07:00 - 08:00,275000,Booked
2519_5434_07:00,2519,Hachi Padel Puri Indah Jakarta,5434,Court 1,2026-09-23,07:00 - 08:00,288000,Available
2519_5435_07:00,2519,Hachi Padel Puri Indah Jakarta,5435,Court 2,2026-09-23,07:00 - 08:00,288000,Booked
2519_5436_07:00,2519,Hachi Padel Puri Indah Jakarta,5436,Court 3,2026-09-23,07:00 - 08:00,288000,Available
2519_5437_07:00,2519,Hachi Padel Puri Indah Jakarta,5437,Court 4,2026-09-23,07:00 - 08:00,288000,Available
3139_7379_06:00,3139,PIPC - Play In Padel Collective - Srengseng,7379,Court 1,2026-09-23,06:00 - 07:00,99000,Booked
3139_7379_07:00,3139,PIPC - Play In Padel Collective - Srengseng,7379,Court 1,2026-09-23,07:00 - 08:00,99000,Available
3139_7380_06:00,3139,PIPC - Play In Padel Collective - Srengseng,7380,Court 2,2026-09-23,06:00 - 07:00,99000,Booked
3139_7380_07:00,3139,PIPC - Play In Padel Collective - Srengseng,7380,Court 2,2026-09-23,07:00 - 08:00,99000,Booked
3139_7381_06:00,3139,PIPC - Play In Padel Collective - Srengseng,7381,Court 3,2026-09-23,06:00 - 07:00,99000,Available
3139_7381_07:00,3139,PIPC - Play In Padel Collective - Srengseng,7381,Court 3,2026-09-23,07:00 - 08:00,99000,Available
3139_7382_06:00,3139,PIPC - Play In Padel Collective - Srengseng,7382,Court 4,2026-09-23,06:00 - 07:00,99000,Available
3139_7382_07:00,3139,PIPC - Play In Padel Collective - Srengseng,7382,Court 4,2026-09-23,07:00 - 08:00,99000,Available
3139_7383_06:00,3139,PIPC - Play In Padel Collective - Srengseng,7383,Court 5,2026-09-23,06:00 - 07:00,99000,Available
3139_7383_07:00,3139,PIPC - Play In Padel Collective - Srengseng,7383,Court 5,2026-09-23,07:00 - 08:00,99000,Available
3139_7384_06:00,3139,PIPC - Play In Padel Collective - Srengseng,7384,Court 6,2026-09-23,06:00 - 07:00,99000,Available
3139_7384_07:00,3139,PIPC - Play In Padel Collective - Srengseng,7384,Court 6,2026-09-23,07:00 - 08:00,99000,Available
4103_10155_06:00,4103,Golcindo Padel Club,10155,Court 1,2026-09-23,06:00 - 07:00,99000,Available
4103_10155_07:00,4103,Golcindo Padel Club,10155,Court 1,2026-09-23,07:00 - 08:00,99000,Available
4103_10156_06:00,4103,Golcindo Padel Club,10156,Court 2,2026-09-23,06:00 - 07:00,99000,Available
4103_10156_07:00,4103,Golcindo Padel Club,10156,Court 2,2026-09-23,07:00 - 08:00,99000,Available
1155_2027_06:00,1155,Homeground Padel Premiere Kedoya,2027,Court A,2026-09-23,06:00 - 07:00,150000,Available
1155_2027_07:00,1155,Homeground Padel Premiere Kedoya,2027,Court A,2026-09-23,07:00 - 08:00,250000,Available
1155_2028_06:00,1155,Homeground Padel Premiere Kedoya,2028,Court B,2026-09-23,06:00 - 07:00,150000,Available
1155_2028_07:00,1155,Homeground Padel Premiere Kedoya,2028,Court B,2026-09-23,07:00 - 08:00,250000,Available
1252_2257_06:00,1252,Padel One Club,2257,Court A,2026-09-23,06:00 - 07:00,150000,Available
1252_2257_07:00,1252,Padel One Club,2257,Court A,2026-09-23,07:00 - 08:00,150000,Booked
1252_2259_06:00,1252,Padel One Club,2259,Court B,2026-09-23,06:00 - 07:00,150000,Available
1252_2259_07:00,1252,Padel One Club,2259,Court B,2026-09-23,07:00 - 08:00,150000,Available
1252_2260_06:00,1252,Padel One Club,2260,Court C,2026-09-23,06:00 - 07:00,150000,Available
1252_2260_07:00,1252,Padel One Club,2260,Court C,2026-09-23,07:00 - 08:00,150000,Available
1252_2261_06:00,1252,Padel One Club,2261,Court D,2026-09-23,06:00 - 07:00,150000,Available
1252_2261_07:00,1252,Padel One Club,2261,Court D,2026-09-23,07:00 - 08:00,150000,Available
3854_10231_06:00,3854,Malta Padel Club,10231,Court 1,2026-09-23,06:00 - 07:00,150000,Available
3854_10231_07:00,3854,Malta Padel Club,10231,Court 1,2026-09-23,07:00 - 08:00,150000,Available
3854_10232_06:00,3854,Malta Padel Club,10232,Court 2,2026-09-23,06:00 - 07:00,150000,Available
3854_10232_07:00,3854,Malta Padel Club,10232,Court 2,2026-09-23,07:00 - 08:00,150000,Available
3854_10233_06:00,3854,Malta Padel Club,10233,Court 3,2026-09-23,06:00 - 07:00,150000,Available
3854_10233_07:00,3854,Malta Padel Club,10233,Court 3,2026-09-23,07:00 - 08:00,150000,Available
3854_9463_06:00,3854,Malta Padel Club,9463,Centre Court,2026-09-23,06:00 - 07:00,150000,Available
3854_9463_07:00,3854,Malta Padel Club,9463,Centre Court,2026-09-23,07:00 - 08:00,150000,Available
3854_10234_06:00,3854,Malta Padel Club,10234,Court 5,2026-09-23,06:00 - 07:00,150000,Available
3854_10234_07:00,3854,Malta Padel Club,10234,Court 5,2026-09-23,07:00 - 08:00,150000,Available
2792_6416_06:00,2792,Donkey Padel,6416,Court 1,2026-09-23,06:00 - 07:00,99000,Available
2792_6416_07:00,2792,Donkey Padel,6416,Court 1,2026-09-23,07:00 - 08:00,99000,Available
2792_6439_06:00,2792,Donkey Padel,6439,Court 2,2026-09-23,06:00 - 07:00,99000,Available
2792_6439_07:00,2792,Donkey Padel,6439,Court 2,2026-09-23,07:00 - 08:00,99000,Available
2870_6534_06:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6534,Court 1 - Jenius,2026-09-23,06:00 - 07:00,220000,Booked
2870_6534_07:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6534,Court 1 - Jenius,2026-09-23,07:00 - 08:00,220000,Booked
2870_6573_06:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6573,Court 2,2026-09-23,06:00 - 07:00,220000,Booked
2870_6573_07:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6573,Court 2,2026-09-23,07:00 - 08:00,220000,Booked
2870_6574_06:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6574,Court 3,2026-09-23,06:00 - 07:00,220000,Available
2870_6574_07:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6574,Court 3,2026-09-23,07:00 - 08:00,220000,Booked
2870_6575_06:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6575,Court 4,2026-09-23,06:00 - 07:00,220000,Booked
2870_6575_07:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6575,Court 4,2026-09-23,07:00 - 08:00,220000,Booked
2870_6576_06:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6576,Court 5,2026-09-23,06:00 - 07:00,220000,Booked
2870_6576_07:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6576,Court 5,2026-09-23,07:00 - 08:00,220000,Booked
2870_6539_06:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6539,Private Recovery,2026-09-23,06:00 - 07:00,100000,Available
2870_6539_07:00,2870,Ace Padel Club (APC) - Jalan Panjang Kedoya,6539,Private Recovery,2026-09-23,07:00 - 08:00,100000,Available
2617_6948_06:00,2617,JC Padel Kedoya,6948,Purple Court,2026-09-23,06:00 - 07:00,100000,Available
2617_6948_07:00,2617,JC Padel Kedoya,6948,Purple Court,2026-09-23,07:00 - 08:00,100000,Available
2617_6949_06:00,2617,JC Padel Kedoya,6949,Blue Court,2026-09-23,06:00 - 07:00,100000,Available
2617_6949_07:00,2617,JC Padel Kedoya,6949,Blue Court,2026-09-23,07:00 - 08:00,100000,Booked
4519_11488_06:00,4519,SERA COMMUNITY CLUB,11488,Court 1 - Sera Community Club,2026-09-23,06:00 - 07:00,165000,Available
4519_11488_07:00,4519,SERA COMMUNITY CLUB,11488,Court 1 - Sera Community Club,2026-09-23,07:00 - 08:00,165000,Available
4519_11580_06:00,4519,SERA COMMUNITY CLUB,11580,Court 2 - Sera Community Club,2026-09-23,06:00 - 07:00,165000,Available
4519_11580_07:00,4519,SERA COMMUNITY CLUB,11580,Court 2 - Sera Community Club,2026-09-23,07:00 - 08:00,165000,Available
1678_4890_06:00,1678,Padel Spot,4890,Court 1,2026-09-23,06:00 - 07:00,150000,Available
1678_4890_07:00,1678,Padel Spot,4890,Court 1,2026-09-23,07:00 - 08:00,150000,Available
1678_9151_06:00,1678,Padel Spot,9151,Court 2,2026-09-23,06:00 - 07:00,150000,Available
1678_9151_07:00,1678,Padel Spot,9151,Court 2,2026-09-23,07:00 - 08:00,150000,Available
1678_9179_06:00,1678,Padel Spot,9179,Court 3,2026-09-23,06:00 - 07:00,150000,Booked
1678_9179_07:00,1678,Padel Spot,9179,Court 3,2026-09-23,07:00 - 08:00,150000,Booked
1678_9180_06:00,1678,Padel Spot,9180,Court 4,2026-09-23,06:00 - 07:00,150000,Available
1678_9180_07:00,1678,Padel Spot,9180,Court 4,2026-09-23,07:00 - 08:00,150000,Available
1678_9181_06:00,1678,Padel Spot,9181,Court 5,2026-09-23,06:00 - 07:00,150000,Available
1678_9181_07:00,1678,Padel Spot,9181,Court 5,2026-09-23,07:00 - 08:00,150000,Available
1678_9182_06:00,1678,Padel Spot,9182,Court 6,2026-09-23,06:00 - 07:00,150000,Available
